Longitud,Latitud,weighted_adjusted_score
0.26088,49.03408,0.125
0.15148,48.99975,0.125
0.15218,49.01162,0.125
0.31557,48.9729,0.125
0.22909,49.00253,0.125
-1.5987,49.60029,0.25
-1.59711,49.64775,0.25
-1.61996,49.63529,0.25
-1.561,49.6476,0.25
-1.59258,49.63509,0.25
-1.59117,49.63483,0.25
-1.5992,49.62714,0.25
-1.64191,49.65422,0.25
-1.5604,49.64737,0.25
-1.63462,49.6327,0.25
-1.57126,49.65552,0.25
-1.69195,49.66005,0.25
-1.61199,49.64504,0.25
-1.55901,49.64784,0.25
-1.60885,49.63259,0.25
-1.63462,49.6327,0.25
-1.59122,49.63713,0.25
-1.56955,49.64041,0.25
-1.5922,49.65115,0.25
-1.59714,49.6285,0.25
-1.60728,49.64121,0.25
-1.62342,49.63987,0.25
-1.66079,49.62256,0.25
-1.60207,49.6323,0.25
-1.62657,49.67307,0.25
-1.61711,49.64722,0.25
-0.00958,48.72881,0.25
-0.01944,48.72874,0.25
-0.03234,48.73166,0.25
-0.04108,48.74339,0.25
-0.02519,48.73336,0.25
-0.00811,48.72475,0.25
-0.00811,48.72475,0.25
-0.00811,48.72475,0.25
-0.00553,48.70577,0.25
-0.02007,48.72736,0.25
-0.03182,48.73576,0.25
-0.52966,48.82408,0.25
-0.52966,48.82408,0.25
-0.52966,48.82408,0.25
-0.52966,48.82408,0.25
-0.50454,48.79232,0.25
-0.50454,48.79232,0.25
-0.50454,48.79232,0.25
-0.50454,48.79232,0.25
-0.4905,48.80713,0.25
-0.4905,48.80713,0.25
-0.4905,48.80713,0.25
-0.4905,48.80713,0.25
-0.47462,48.80872,0.25
-0.47462,48.80872,0.25
-0.47462,48.80872,0.25
-0.47462,48.80872,0.25
0.76308,48.26736,0.25
0.69923,48.27032,0.25
0.70302,48.29282,0.25
0.68281,48.25581,0.25
0.67206,48.25641,0.25
0.67297,48.26435,0.25
0.60337,48.29134,0.25
0.71251,48.30302,0.25
0.73029,48.34785,0.25
0.74909,48.33712,0.25
0.74814,48.3485,0.25
0.08829,48.44937,0.25
0.08829,48.44937,0.25
0.09379,48.43251,0.25
0.09379,48.43251,0.25
0.0925,48.44932,0.25
0.0925,48.44932,0.25
0.08264,48.44313,0.25
0.08264,48.44313,0.25
0.10113,48.41992,0.25
0.10113,48.41992,0.25
0.10534,48.44151,0.25
0.10534,48.44151,0.25
0.09379,48.43251,0.25
0.09379,48.43251,0.25
-0.57439,48.79181,0.25
-0.5816,48.78521,0.25
-0.56804,48.78871,0.25
0.34743,48.74606,0.25
0.62915,48.80094,0.125
0.66781,48.76544,0.125
0.72951,48.76515,0.125
-0.56099,48.83225,0.25
-0.5636,48.83249,0.25
0.20048,48.92347,0.25
0.19261,48.93415,0.25
0.20048,48.92347,0.25
0.19535,48.93825,0.25
4.48544,46.74197,0.125
4.47575,46.76935,0.125
4.47363,46.73276,0.125
4.48277,46.74014,0.125
4.46377,46.74317,0.125
4.48407,46.7424,0.125
4.46155,46.74782,0.125
-0.56386,48.73932,0.25
-0.56386,48.73932,0.25
-0.57989,48.72626,0.25
-0.57989,48.72626,0.25
-0.52186,48.76403,0.25
-0.52186,48.76403,0.25
-0.57345,48.729,0.25
-0.57345,48.729,0.25
-0.56001,48.74787,0.25
-0.56001,48.74787,0.25
5.03428,47.30404,0.25
5.03712,47.29917,0.25
5.073,47.34459,0.25
5.07445,47.29549,0.25
5.06606,47.32189,0.25
4.99679,47.32431,0.25
5.07486,47.3433,0.25
5.06145,47.33899,0.25
5.04405,47.36907,0.25
5.0775,47.34624,0.25
5.0785,47.3508,0.25
5.06628,47.30833,0.25
5.04734,47.35753,0.25
5.04568,47.36309,0.25
5.04373,47.32593,0.25
5.00905,47.307,0.25
5.00821,47.3173,0.25
5.07881,47.35029,0.25
5.03814,47.36415,0.25
5.04514,47.36488,0.25
5.05072,47.31606,0.25
5.06657,47.29881,0.25
5.07184,47.30458,0.25
5.06844,47.34485,0.25
5.0266,47.29844,0.25
5.0492,47.32545,0.25
5.07327,47.30546,0.25
5.03898,47.36544,0.25
5.06849,47.34954,0.25
5.97592,47.24898,0.25
5.99449,47.2385,0.25
5.97612,47.23375,0.25
5.97944,47.23488,0.25
5.98132,47.23998,0.25
6.00945,47.27512,0.25
6.01934,47.21577,0.25
5.97222,47.22519,0.25
6.00534,47.27194,0.25
5.98961,47.23951,0.25
5.98055,47.23118,0.25
6.02681,47.21998,0.25
5.97718,47.23423,0.25
6.037,47.23326,0.25
6.00862,47.25923,0.25
5.97155,47.22625,0.25
6.03018,47.23994,0.25
5.9701,47.22636,0.25
5.96645,47.22773,0.25
6.03284,47.24433,0.25
5.97469,47.21219,0.25
5.9658,47.21485,0.25
5.99027,47.24198,0.25
6.01501,47.23458,0.25
6.02244,47.24936,0.25
5.96354,47.22606,0.25
5.96841,47.22665,0.25
6.0606,47.23821,0.25
5.97128,47.23123,0.25
5.97246,47.23141,0.25
6.05241,47.26865,0.25
6.02923,47.25065,0.25
5.97009,47.22652,0.25
6.02055,47.21712,0.25
5.97658,47.23402,0.25
5.98619,47.24226,0.25
5.96767,47.22611,0.25
6.01372,47.24209,0.25
5.99399,47.23618,0.25
5.97316,47.22767,0.25
6.0236,47.25691,0.25
6.03243,47.23149,0.25
6.02898,47.27568,0.25
5.9855,47.24171,0.25
5.99966,47.24112,0.25
6.05967,47.23894,0.25
5.98719,47.23902,0.25
6.02744,47.26857,0.25
6.0606,47.23821,0.25
5.01519,47.28697,0.25
5.01519,47.28697,0.25
5.0153,47.28673,0.25
5.0153,47.28673,0.25
5.0254,47.28373,0.25
5.0254,47.28373,0.25
5.01132,47.29713,0.25
5.01132,47.29713,0.25
5.02449,47.29299,0.25
5.02449,47.29299,0.25
5.01301,47.28753,0.25
5.01301,47.28753,0.25
3.87849,46.59044,0.25
3.87149,46.5871,0.25
3.83134,46.60714,0.25
3.88677,46.5848,0.25
5.10647,47.30999,0.25
5.10561,47.31054,0.25
5.09213,47.31474,0.25
5.1181,47.31608,0.25
5.12432,47.31968,0.25
4.82228,46.29195,0.25
4.78371,46.27913,0.25
4.81754,46.2881,0.25
4.79517,46.28632,0.25
4.81626,46.30473,0.25
4.80827,46.28388,0.25
4.82913,46.29746,0.25
4.82442,46.29032,0.25
4.82537,46.28416,0.25
4.81576,46.2855,0.25
4.82852,46.29254,0.25
4.84743,46.36224,0.25
4.81656,46.32577,0.25
4.82408,46.29362,0.25
4.80679,46.29426,0.25
4.81654,46.29678,0.25
4.81967,46.28653,0.25
4.81656,46.32577,0.25
4.82101,46.28544,0.25
4.82658,46.28564,0.25
4.81112,46.28096,0.25
4.82924,46.30374,0.25
4.81126,46.30101,0.25
4.8172,46.28697,0.25
4.82534,46.28081,0.25
4.81609,46.28442,0.25
4.84223,46.37019,0.25
4.81126,46.30101,0.25
4.83981,46.37087,0.25
4.8436,46.35926,0.25
4.85962,46.41865,0.25
6.59046,47.04817,0.25
6.60425,47.05452,0.25
6.60457,47.06199,0.25
6.60425,47.05452,0.25
6.59084,47.05812,0.25
5.42548,47.1979,0.25
5.42093,47.19092,0.25
5.41602,47.19635,0.25
5.42381,47.21434,0.25
5.40794,47.19162,0.25
4.95683,47.33508,0.25
5.13875,47.53026,0.25
5.09883,47.52851,0.25
5.14206,47.52939,0.25
5.11089,47.51624,0.25
5.13956,47.53286,0.25
5.14042,47.53175,0.25
5.14985,46.99482,0.25
5.15186,47.00569,0.25
4.44427,46.79033,0.25
4.45352,46.79278,0.25
4.4455,46.79158,0.25
4.42306,46.80895,0.25
4.45,46.7935,0.25
4.43138,46.80615,0.25
4.44109,46.79132,0.25
4.43518,46.79911,0.25
4.43096,46.80371,0.25
4.44034,46.7895,0.25
4.85035,46.82747,0.125
4.85839,46.81758,0.125
4.85544,46.82284,0.125
4.85035,46.82747,0.125
4.85761,46.82472,0.125
4.82727,46.83056,0.125
4.95345,46.8634,0.25
4.95166,46.86393,0.25
4.51074,46.9892,0.25
4.52086,46.9843,0.25
3.92515,47.49577,0.25
3.95552,47.49259,0.25
3.90029,47.49853,0.25
3.92265,47.49391,0.25
3.90845,47.50737,0.25
3.92842,47.49774,0.25
3.92515,47.49577,0.25
3.30607,48.2094,0.125
3.27969,48.20917,0.125
3.31761,48.19892,0.125
3.31625,48.1911,0.125
3.31672,48.19168,0.125
3.2762,48.18263,0.125
3.2703,48.20759,0.125
3.2762,48.18263,0.125
3.26821,48.20609,0.125
3.30653,48.18564,0.125
3.32087,48.1979,0.125
3.31733,48.19519,0.125
3.32146,48.19243,0.125
3.26974,48.21079,0.125
3.31693,48.2009,0.125
3.32319,48.19617,0.125
3.29694,48.19542,0.125
3.31459,48.19491,0.125
3.32175,48.1991,0.125
3.27092,48.2093,0.125
3.26645,48.20763,0.125
3.2673,48.20956,0.125
3.58616,47.81727,0.25
3.58616,47.81727,0.125
3.58616,47.81727,0.25
3.57527,47.82136,0.25
3.57527,47.82136,0.125
3.57527,47.82136,0.25
3.58538,47.81107,0.25
3.58538,47.81107,0.125
3.58538,47.81107,0.25
3.58551,47.82392,0.25
3.58551,47.82392,0.125
3.58551,47.82392,0.25
3.58283,47.81648,0.25
3.58283,47.81648,0.125
3.58283,47.81648,0.25
3.53769,47.78767,0.25
3.53769,47.78767,0.125
3.53769,47.78767,0.25
3.57525,47.81567,0.25
3.57525,47.81567,0.125
3.57525,47.81567,0.25
3.57757,47.82886,0.25
3.57757,47.82886,0.125
3.57757,47.82886,0.25
3.60175,47.78681,0.25
3.60175,47.78681,0.125
3.60175,47.78681,0.25
3.59672,47.78166,0.25
3.59672,47.78166,0.125
3.59672,47.78166,0.25
3.61517,47.79386,0.25
3.61517,47.79386,0.125
3.61517,47.79386,0.25
3.58371,47.81302,0.25
3.58371,47.81302,0.125
3.58371,47.81302,0.25
3.58432,47.81496,0.25
3.58432,47.81496,0.125
3.58432,47.81496,0.25
3.60848,47.84046,0.25
3.60848,47.84046,0.125
3.60848,47.84046,0.25
3.58138,47.79397,0.25
3.58138,47.79397,0.125
3.58138,47.79397,0.25
3.58546,47.81468,0.25
3.58546,47.81468,0.125
3.58546,47.81468,0.25
3.58347,47.81838,0.25
3.58347,47.81838,0.125
3.58347,47.81838,0.25
3.58232,47.82166,0.25
3.58232,47.82166,0.125
3.58232,47.82166,0.25
3.58114,47.79037,0.25
3.58114,47.79037,0.125
3.58114,47.79037,0.25
3.58721,47.79243,0.25
3.58721,47.79243,0.125
3.58721,47.79243,0.25
3.57992,47.79767,0.25
3.57992,47.79767,0.125
3.57992,47.79767,0.25
3.58721,47.79243,0.25
3.58721,47.79243,0.125
3.58721,47.79243,0.25
3.57637,47.82529,0.25
3.57637,47.82529,0.125
3.57637,47.82529,0.25
6.13798,47.1062,0.25
6.13688,47.10508,0.25
6.12506,47.11021,0.25
6.15832,47.1056,0.25
6.12805,47.1071,0.25
5.73753,47.15558,0.25
5.75764,47.15496,0.25
6.10667,45.89735,0.25
6.10667,45.89735,0.125
6.10667,45.89735,0.25
6.10667,45.89735,0.125
6.10667,45.89735,0.25
6.0979,45.91675,0.25
6.0979,45.91675,0.125
6.0979,45.91675,0.25
6.0979,45.91675,0.125
6.0979,45.91675,0.25
6.11403,45.90563,0.25
6.11403,45.90563,0.125
6.11403,45.90563,0.25
6.11403,45.90563,0.125
6.11403,45.90563,0.25
6.11521,45.88229,0.25
6.11521,45.88229,0.125
6.11521,45.88229,0.25
6.11521,45.88229,0.125
6.11521,45.88229,0.25
6.11872,45.8842,0.25
6.11872,45.8842,0.125
6.11872,45.8842,0.25
6.11872,45.8842,0.125
6.11872,45.8842,0.25
6.07731,45.88789,0.25
6.07731,45.88789,0.125
6.07731,45.88789,0.25
6.07731,45.88789,0.125
6.07731,45.88789,0.25
6.12474,45.94318,0.25
6.12474,45.94318,0.125
6.12474,45.94318,0.25
6.12474,45.94318,0.125
6.12474,45.94318,0.25
6.15375,45.92946,0.25
6.15375,45.92946,0.125
6.15375,45.92946,0.25
6.15375,45.92946,0.125
6.15375,45.92946,0.25
6.07133,45.88571,0.25
6.07133,45.88571,0.125
6.07133,45.88571,0.25
6.07133,45.88571,0.125
6.07133,45.88571,0.25
6.10628,45.91392,0.25
6.10628,45.91392,0.125
6.10628,45.91392,0.25
6.10628,45.91392,0.125
6.10628,45.91392,0.25
6.12566,45.92288,0.25
6.12566,45.92288,0.125
6.12566,45.92288,0.25
6.12566,45.92288,0.125
6.12566,45.92288,0.25
6.06121,45.84446,0.25
6.06121,45.84446,0.125
6.06121,45.84446,0.25
6.06121,45.84446,0.125
6.06121,45.84446,0.25
6.19633,45.91068,0.25
6.19633,45.91068,0.125
6.19633,45.91068,0.25
6.19633,45.91068,0.125
6.19633,45.91068,0.25
6.09963,45.90888,0.25
6.09963,45.90888,0.125
6.09963,45.90888,0.25
6.09963,45.90888,0.125
6.09963,45.90888,0.25
6.10328,45.91177,0.25
6.10328,45.91177,0.125
6.10328,45.91177,0.25
6.10328,45.91177,0.125
6.10328,45.91177,0.25
6.08761,45.91988,0.25
6.08761,45.91988,0.125
6.08761,45.91988,0.25
6.08761,45.91988,0.125
6.08761,45.91988,0.25
6.10377,45.91743,0.25
6.10377,45.91743,0.125
6.10377,45.91743,0.25
6.10377,45.91743,0.125
6.10377,45.91743,0.25
6.09337,45.9124,0.25
6.09337,45.9124,0.125
6.09337,45.9124,0.25
6.09337,45.9124,0.125
6.09337,45.9124,0.25
6.11414,45.88702,0.25
6.11414,45.88702,0.125
6.11414,45.88702,0.25
6.11414,45.88702,0.125
6.11414,45.88702,0.25
6.08989,45.90271,0.25
6.08989,45.90271,0.125
6.08989,45.90271,0.25
6.08989,45.90271,0.125
6.08989,45.90271,0.25
6.12154,45.8896,0.25
6.12154,45.8896,0.125
6.12154,45.8896,0.25
6.12154,45.8896,0.125
6.12154,45.8896,0.25
6.11613,45.8816,0.25
6.11613,45.8816,0.125
6.11613,45.8816,0.25
6.11613,45.8816,0.125
6.11613,45.8816,0.25
6.12941,45.89934,0.25
6.12941,45.89934,0.125
6.12941,45.89934,0.25
6.12941,45.89934,0.125
6.12941,45.89934,0.25
6.12521,45.92589,0.25
6.12521,45.92589,0.125
6.12521,45.92589,0.25
6.12521,45.92589,0.125
6.12521,45.92589,0.25
6.1083,45.91242,0.25
6.1083,45.91242,0.125
6.1083,45.91242,0.25
6.1083,45.91242,0.125
6.1083,45.91242,0.25
6.09676,45.91759,0.25
6.09676,45.91759,0.125
6.09676,45.91759,0.25
6.09676,45.91759,0.125
6.09676,45.91759,0.25
6.10549,45.91145,0.25
6.10549,45.91145,0.125
6.10549,45.91145,0.25
6.10549,45.91145,0.125
6.10549,45.91145,0.25
6.11584,45.88659,0.25
6.11584,45.88659,0.125
6.11584,45.88659,0.25
6.11584,45.88659,0.125
6.11584,45.88659,0.25
6.1014,45.91305,0.25
6.1014,45.91305,0.125
6.1014,45.91305,0.25
6.1014,45.91305,0.125
6.1014,45.91305,0.25
6.07574,45.88399,0.25
6.07574,45.88399,0.125
6.07574,45.88399,0.25
6.07574,45.88399,0.125
6.07574,45.88399,0.25
6.12058,45.88723,0.25
6.12058,45.88723,0.125
6.12058,45.88723,0.25
6.12058,45.88723,0.125
6.12058,45.88723,0.25
6.12072,45.89071,0.25
6.12072,45.89071,0.125
6.12072,45.89071,0.25
6.12072,45.89071,0.125
6.12072,45.89071,0.25
6.11688,45.90235,0.25
6.11688,45.90235,0.125
6.11688,45.90235,0.25
6.11688,45.90235,0.125
6.11688,45.90235,0.25
6.17035,45.93286,0.25
6.17035,45.93286,0.125
6.17035,45.93286,0.25
6.17035,45.93286,0.125
6.17035,45.93286,0.25
6.11641,45.88941,0.25
6.11641,45.88941,0.125
6.11641,45.88941,0.25
6.11641,45.88941,0.125
6.11641,45.88941,0.25
6.08668,45.88782,0.25
6.08668,45.88782,0.125
6.08668,45.88782,0.25
6.08668,45.88782,0.125
6.08668,45.88782,0.25
6.09674,45.88977,0.25
6.09674,45.88977,0.125
6.09674,45.88977,0.25
6.09674,45.88977,0.125
6.09674,45.88977,0.25
6.16504,45.92656,0.25
6.16504,45.92656,0.125
6.16504,45.92656,0.25
6.16504,45.92656,0.125
6.16504,45.92656,0.25
6.85126,47.48302,0.25
6.84133,47.48692,0.25
6.83003,47.4864,0.25
6.84813,47.48752,0.25
6.84478,47.48742,0.25
6.83596,47.48818,0.25
6.8511,47.47137,0.25
6.82951,47.48725,0.25
6.84862,47.47197,0.25
6.8417,47.48616,0.25
6.85164,47.48107,0.25
6.89771,47.47821,0.25
6.89991,47.48738,0.25
6.89457,47.48476,0.25
6.89852,47.48137,0.25
6.81777,47.50292,0.25
6.80621,47.50809,0.25
6.78392,47.52258,0.25
6.78589,47.52688,0.25
6.82106,47.50891,0.25
6.78392,47.52258,0.25
6.80268,47.50319,0.25
6.75631,47.53473,0.25
6.81004,47.50058,0.25
6.60688,47.10231,0.25
6.61697,47.10204,0.25
6.59906,47.09097,0.25
6.63421,47.08252,0.25
6.62488,47.07912,0.25
6.62827,47.0785,0.25
6.61701,47.10215,0.25
6.63074,47.07716,0.25
6.07107,47.27812,0.125
6.06759,47.27583,0.125
6.05744,47.26794,0.125
6.06459,47.2728,0.125
6.05945,47.26976,0.125
5.58723,46.6821,0.25
5.58182,46.68316,0.25
5.58243,46.67935,0.25
5.60239,46.67527,0.25
5.58434,46.68183,0.25
6.77389,47.50985,0.25
6.7757,47.51,0.25
6.81041,47.49019,0.25
6.80753,47.30671,0.25
6.80458,47.30654,0.25
6.78995,47.29615,0.25
6.80436,47.32349,0.25
6.81972,47.21566,0.25
6.81828,47.21383,0.25
6.81654,47.19619,0.25
6.72218,47.15774,0.25
6.74174,47.15281,0.25
6.73202,47.15166,0.25
6.73333,47.15903,0.25
6.85099,47.46573,0.25
6.85099,47.46573,0.25
6.85059,47.46761,0.25
6.85059,47.46761,0.25
6.86675,47.45487,0.25
6.86675,47.45487,0.25
6.84728,47.45646,0.25
6.84728,47.45646,0.25
5.49437,47.0738,0.25
5.49971,47.11277,0.25
5.46278,47.07587,0.25
5.49335,47.08249,0.25
5.46323,47.07683,0.25
5.50279,47.10319,0.25
5.48825,47.08094,0.25
5.46132,47.06846,0.25
5.47095,47.10557,0.25
5.48561,47.0806,0.25
5.48602,47.09348,0.25
5.4994,47.11118,0.25
5.464,47.07982,0.25
5.49374,47.11316,0.25
5.49675,47.10945,0.25
5.5042,47.10518,0.25
5.82435,46.38378,0.25
5.83239,46.38315,0.25
5.82728,46.38306,0.25
5.89963,46.43772,0.25
5.8364,46.38239,0.25
5.83603,46.38309,0.25
5.82532,46.38285,0.25
5.86466,46.39613,0.25
5.81828,46.37936,0.25
5.83452,46.38239,0.25
6.50898,46.39591,0.25
6.49924,46.36336,0.25
6.46071,46.3519,0.25
6.50781,46.38718,0.25
6.48324,46.3689,0.25
6.5053,46.39178,0.25
6.50999,46.39512,0.25
6.5072,46.39472,0.25
6.50372,46.39022,0.25
6.50634,46.38566,0.25
6.5111,46.39679,0.25
6.51098,46.39617,0.25
6.47148,46.35266,0.25
6.51074,46.39632,0.25
6.48324,46.3689,0.25
6.5116,46.39715,0.25
6.50455,46.38938,0.25
6.48093,46.37036,0.25
6.46458,46.35965,0.25
6.50816,46.38931,0.25
5.91198,46.75388,0.25
5.92237,46.74082,0.25
5.92214,46.74485,0.25
5.91337,46.74182,0.25
5.9153,46.74455,0.25
5.90601,46.7555,0.25
5.92951,46.74346,0.25
5.8982,46.74984,0.25
5.92927,46.74561,0.25
5.60027,47.45757,0.125
5.56895,47.44888,0.125
5.6038,47.45926,0.125
5.58988,47.45373,0.125
5.60563,47.46027,0.125
5.59767,47.45688,0.125
5.58856,47.45766,0.125
5.57151,47.45214,0.125
5.57828,47.47532,0.125
5.58862,47.45563,0.125
6.4909,47.68157,0.25
6.474,47.69031,0.25
6.50659,47.66183,0.25
6.46716,47.6933,0.25
6.46743,47.69196,0.25
6.46508,47.69257,0.25
6.51843,47.68019,0.25
6.50339,47.68639,0.25
6.51863,47.68277,0.25
6.46847,47.69319,0.25
6.16804,47.64455,0.25
6.16804,47.64455,0.25
6.13808,47.61783,0.25
6.13808,47.61783,0.25
6.15332,47.6187,0.25
6.15332,47.6187,0.25
6.16398,47.64374,0.25
6.16398,47.64374,0.25
6.16494,47.61696,0.25
6.16494,47.61696,0.25
6.15772,47.62356,0.25
6.15772,47.62356,0.25
6.15412,47.63101,0.25
6.15412,47.63101,0.25
6.14407,47.62012,0.25
6.14407,47.62012,0.25
6.15091,47.61805,0.25
6.15091,47.61805,0.25
6.27392,47.50094,0.125
6.29982,47.48777,0.125
6.36125,47.79662,0.25
6.38324,47.81689,0.25
6.3565,47.81707,0.25
6.35616,47.81699,0.25
6.35812,47.8155,0.25
5.37211,46.45966,0.25
5.34938,46.4546,0.25
6.85079,47.68021,0.125
6.84002,47.66795,0.125
6.8467,47.67545,0.125
6.8451,47.66193,0.125
6.83267,47.61932,0.25
6.83353,47.61102,0.25
6.8314,47.6133,0.25
6.84124,47.64446,0.25
6.84124,47.64446,0.25
6.84124,47.64446,0.25
6.85663,47.64138,0.25
6.85663,47.64138,0.25
6.85663,47.64138,0.25
6.84638,47.64638,0.25
6.84638,47.64638,0.25
6.84638,47.64638,0.25
6.84226,47.64645,0.25
6.84226,47.64645,0.25
6.84226,47.64645,0.25
6.85663,47.64138,0.25
6.85663,47.64138,0.25
6.85663,47.64138,0.25
6.86593,47.64929,0.25
6.86593,47.64929,0.25
6.86593,47.64929,0.25
6.84583,47.648,0.25
6.84583,47.648,0.25
6.84583,47.648,0.25
6.84316,47.65202,0.25
6.84316,47.65202,0.25
6.84316,47.65202,0.25
6.83728,47.65268,0.25
6.83728,47.65268,0.25
6.83728,47.65268,0.25
6.84206,47.64812,0.25
6.84206,47.64812,0.25
6.84206,47.64812,0.25
6.83915,47.64802,0.25
6.83915,47.64802,0.25
6.83915,47.64802,0.25
6.83915,47.64802,0.25
6.83915,47.64802,0.25
6.83915,47.64802,0.25
6.83915,47.64802,0.25
6.83915,47.64802,0.25
6.83915,47.64802,0.25
6.84104,47.65224,0.25
6.84104,47.65224,0.25
6.84104,47.65224,0.25
5.80637,46.11273,0.25
5.80637,46.11273,0.25
5.80637,46.11273,0.25
5.80637,46.11273,0.25
5.82122,46.09359,0.25
5.82122,46.09359,0.25
5.82122,46.09359,0.25
5.82122,46.09359,0.25
5.8141,46.0862,0.25
5.8141,46.0862,0.25
5.8141,46.0862,0.25
5.8141,46.0862,0.25
5.80622,46.11964,0.25
5.80622,46.11964,0.25
5.80622,46.11964,0.25
5.80622,46.11964,0.25
5.75994,46.16727,0.25
5.75994,46.16727,0.25
5.75994,46.16727,0.25
5.75994,46.16727,0.25
5.80803,46.11493,0.25
5.80803,46.11493,0.25
5.80803,46.11493,0.25
5.80803,46.11493,0.25
5.81433,46.08697,0.25
5.81433,46.08697,0.25
5.81433,46.08697,0.25
5.81433,46.08697,0.25
5.84192,46.12088,0.25
5.84192,46.12088,0.25
5.84192,46.12088,0.25
5.84192,46.12088,0.25
5.81663,46.08792,0.25
5.81663,46.08792,0.25
5.81663,46.08792,0.25
5.81663,46.08792,0.25
5.82352,46.10482,0.25
5.82352,46.10482,0.25
5.82352,46.10482,0.25
5.82352,46.10482,0.25
5.81379,46.12856,0.25
5.81379,46.12856,0.25
5.81379,46.12856,0.25
5.81379,46.12856,0.25
5.81851,46.12409,0.25
5.81851,46.12409,0.25
5.81851,46.12409,0.25
5.81851,46.12409,0.25
5.17369,46.20485,0.25
5.17369,46.20485,0.25
5.17369,46.20485,0.25
5.17369,46.20485,0.25
5.1734,46.20592,0.25
5.1734,46.20592,0.25
5.17313,46.20598,0.25
5.17313,46.20598,0.25
5.20037,46.21809,0.25
5.20037,46.21809,0.25
5.20899,46.21023,0.25
5.20899,46.21023,0.25
5.16617,46.21769,0.25
5.16617,46.21769,0.25
5.2687,45.83894,0.25
5.2687,45.83894,0.25
5.28912,45.83628,0.25
5.28912,45.83628,0.25
5.27484,45.8503,0.25
5.27484,45.8503,0.25
5.28567,45.84264,0.25
5.28567,45.84264,0.25
5.27527,45.83532,0.25
5.27527,45.83532,0.25
5.28969,45.85739,0.25
5.28969,45.85739,0.25
5.29567,45.84402,0.25
5.29567,45.84402,0.25
5.26412,45.83528,0.25
5.26412,45.83528,0.25
5.28621,45.83569,0.25
5.28621,45.83569,0.25
5.27758,45.84977,0.25
5.27758,45.84977,0.25
5.27952,45.84648,0.25
5.27952,45.84648,0.25
5.27971,45.84506,0.25
5.27971,45.84506,0.25
5.27712,45.85097,0.25
5.27712,45.85097,0.25
5.27318,45.83138,0.25
5.27318,45.83138,0.25
5.27593,45.84361,0.25
5.27593,45.84361,0.25
5.27835,45.84173,0.25
5.27835,45.84173,0.25
5.27574,45.85116,0.25
5.27574,45.85116,0.25
5.28165,45.82955,0.25
5.28165,45.82955,0.25
5.28131,45.82528,0.25
5.28131,45.82528,0.25
5.29062,45.84901,0.25
5.29062,45.84901,0.25
5.28076,45.84718,0.25
5.28076,45.84718,0.25
5.26934,45.8301,0.25
5.26934,45.8301,0.25
5.28141,45.84558,0.25
5.28141,45.84558,0.25
5.26909,45.84091,0.25
5.26909,45.84091,0.25
5.2665,45.83467,0.25
5.2665,45.83467,0.25
5.27329,45.83938,0.25
5.27329,45.83938,0.25
5.28175,45.83811,0.25
5.28175,45.83811,0.25
5.28598,45.84449,0.25
5.28598,45.84449,0.25
5.28486,45.85612,0.25
5.28486,45.85612,0.25
5.28918,45.8454,0.25
5.28918,45.8454,0.25
5.2865,45.84094,0.25
5.2865,45.84094,0.25
5.27921,45.84319,0.25
5.27921,45.84319,0.25
5.27981,45.84247,0.25
5.27981,45.84247,0.25
5.28405,45.83044,0.25
5.28405,45.83044,0.25
5.26797,45.83689,0.25
5.26797,45.83689,0.25
5.28688,45.86171,0.25
5.28688,45.86171,0.25
5.28548,45.84544,0.25
5.28548,45.84544,0.25
5.2094,46.20727,0.25
5.2094,46.20727,0.25
5.2312,46.2142,0.25
5.2312,46.2142,0.25
5.22418,46.22772,0.25
5.22418,46.22772,0.25
5.22099,46.21562,0.25
5.22099,46.21562,0.25
5.24089,46.19995,0.25
5.24089,46.19995,0.25
5.22106,46.22398,0.25
5.22106,46.22398,0.25
5.21934,46.21489,0.25
5.21934,46.21489,0.25
5.22516,46.22252,0.25
5.22516,46.22252,0.25
5.22536,46.22088,0.25
5.22536,46.22088,0.25
5.22458,46.2266,0.25
5.22458,46.2266,0.25
5.21372,46.19343,0.25
5.21372,46.19343,0.25
5.22382,46.22414,0.25
5.22382,46.22414,0.25
5.21724,46.19539,0.25
5.21724,46.19539,0.25
5.64354,46.24517,0.25
5.66507,46.26645,0.25
5.60941,46.26854,0.25
5.63487,46.26307,0.25
5.65431,46.25612,0.25
5.6683,46.26012,0.25
5.6648,46.26668,0.25
5.65356,46.26938,0.25
5.62265,46.26752,0.25
5.60735,46.26187,0.25
5.61585,46.26625,0.25
5.60481,46.26418,0.25
5.35429,46.04572,0.25
5.33617,46.04599,0.25
5.32924,46.05217,0.25
5.27888,45.85883,0.125
5.27193,45.87358,0.125
5.1761,46.25794,0.25
5.27451,46.23195,0.25
5.25707,46.22917,0.25
5.18101,46.25189,0.25
5.26081,46.24318,0.25
5.25704,46.22914,0.25
5.19204,46.27276,0.25
5.20972,46.22289,0.25
5.20695,46.24017,0.25
5.18794,46.26774,0.25
5.21131,46.25583,0.25
5.18029,46.24651,0.25
5.62137,46.23169,0.125
5.62137,46.23169,0.25
5.34168,45.96654,0.25
5.33764,45.96534,0.25
5.34162,45.96312,0.25
5.33076,45.97533,0.25
4.6143,44.71451,0.25
4.61214,44.71426,0.25
4.60056,44.71855,0.25
4.60122,44.71971,0.25
5.69278,45.87362,0.25
